date,HUL_sentiment
2023-04-28,0.4357029590755701
2023-05-02,-0.9293900653719902
2023-05-22,0.06672795489430428
2023-05-29,0.4666144922375679
2023-05-30,0.09922932647168636
2023-06-09,0.2829411020502448
2023-06-12,0.01030530221760273
2023-06-13,0.4220665404573083
2023-06-26,0.5336635140702128
2023-07-13,0.453692061205705
2023-07-21,0.9293432086706161
2023-07-23,0.8754167417064309
2023-07-24,0.007656419649720192
2023-08-01,0.7946715967264026
2023-08-22,0.12279552221298218
2023-09-03,0.04746513068675995
2023-09-23,-0.002450142055749893
2023-10-18,-0.8154154177755117
2023-10-19,0.7201606603339314
2023-10-20,0.2943898666029175
2023-10-22,0.5890726903453469
2023-11-02,0.778073541354388
2023-11-08,-0.6894939206540585
2023-11-09,0.09034945257008076
2023-11-11,-0.021559417247772217
2023-11-15,0.03747047111392021
2023-11-20,0.906037513166666
2023-12-02,0.045995280146598816
2023-12-03,0.000867161899805069
2023-12-20,-0.6646134853363037
2023-12-26,-0.0171186663210392
2023-12-29,0.048642316833138466
2024-01-03,-0.8717519585043192
2024-01-11,0.8849448971450329
2024-01-20,-0.3787182494997978
2024-02-07,0.8990448601543903
2024-02-08,0.015694662928581238
2024-02-15,0.0019952766597270966
2024-03-27,-0.9473220128566027
2024-03-28,-0.0018208548426628113
2024-03-29,0.09476342828323443
2024-04-05,0.047205960378050804
2024-04-09,0.13807935593649745
2024-04-11,-0.01681661605834961
2024-04-12,-0.005122395232319832
2024-04-16,0.3569757491350174
2024-04-21,-0.24681628495454788
2024-04-22,0.0010877791792154312
2024-04-24,0.04104135278612375
2024-04-25,-0.9552790117450058
2024-04-26,-0.4727199897170067
2024-05-07,-0.3679102845489979
2024-05-31,-0.22792338579893112
2024-06-04,0.9087227284908295
2024-06-05,-0.950697960332036
2024-06-06,0.3511742999156316
2024-06-08,0.8012266345322132
2024-06-13,0.8664345191791654
2024-06-16,0.8894018419086933
2024-06-20,0.25155521742999554
2024-07-09,0.0246963482350111
2024-07-15,0.6429926203563809
2024-07-16,0.05832541733980179
2024-07-17,0.8626455180346966
2024-07-23,-0.10009420849382877
2024-07-24,0.9102343209087849
2024-07-30,-0.9492108952254057
2024-08-08,0.09420577809214592
2024-08-27,0.3370559406466782
2024-09-04,0.42033786699175835
2024-09-09,0.37106338795274496
2024-09-18,0.8903467198833823
2024-09-24,0.15614626370370388
2024-10-02,0.12988041527569294
2024-10-09,0.04865048360079527
2024-10-23,-0.30598513782024384
2024-10-24,-0.9512273259460926
2024-10-25,-0.8787300970871001
2024-10-29,-0.07538089714944363
2024-11-02,0.10323324520140886
2024-11-03,0.019085012143477798
2024-11-25,0.020574044436216354
2024-11-26,0.02107449434697628
2024-11-29,0.2016003378001707
2024-12-02,0.10814916621893644
2024-12-03,0.09744081770380338
2024-12-08,-0.23297879906992117
2024-12-09,-0.9611516473814845
2024-12-12,-0.7856144921854138
2024-12-13,-0.9546942561864853
2024-12-17,0.46469977404922247
2024-12-23,-0.014453895390033722
2024-12-24,0.7410992057994008
2024-12-31,0.1462737563997507
2025-01-01,0.40123242884874344
2025-01-02,0.03306928090751171
2025-01-06,0.6292853932827711
2025-01-13,0.03908953070640564
2025-01-14,-0.03141693025827408
2025-01-21,-0.8232805654406548
2025-01-22,0.11339277029037476
2025-01-23,0.3553611591923982
2025-01-24,-0.27264755219221115
2025-01-26,0.17092638975009322
2025-02-11,0.023338638246059418
2025-02-13,0.016438961029052734
2025-02-19,0.9376749843358994
2025-03-09,-0.4563299436122179
2025-03-10,0.13491065427660942
2025-03-11,0.02271220274269581
2025-03-12,0.036177883855998516
2025-03-18,-0.15925775468349457
2025-03-21,0.186103937914595
2025-03-27,0.0038433820009231567
2025-03-30,0.007486904039978981
2025-04-02,0.05593111924827099
2025-04-13,-0.9470397657714784
2025-04-14,0.570084359186391
2025-04-20,-0.22947847098112106
2025-04-21,0.010908525437116623
2025-04-22,0.0904927458614111
2025-04-24,0.18727979809045792
2025-05-14,-0.009751220311348638
2025-05-15,0.015541012398898602
2025-05-27,0.04665618240833282
2025-05-28,0.1876506172120571
2025-06-04,0.1405820082873106
2025-06-09,0.16743630170822144
2025-06-17,-0.4469817094504833
2025-06-19,-0.6945096701383591
2025-06-20,0.023520364426076412
2025-06-22,0.03636550530791283
2025-06-23,0.05201628431677818
2025-06-25,-0.538524572737515
2025-06-26,-0.028136752545833588
2025-06-28,0.11991296289488673
2025-06-30,0.003812156617641449
2025-07-01,0.8889093352481723
2025-07-07,0.09055543644353747
2025-07-10,0.3508817568421364
2025-07-11,0.8822214175015688
2025-07-13,0.5755127497017384
2025-07-31,0.0015400219708681107
2025-08-01,-0.2067105770111084
2025-08-04,0.3916985647131999
2025-08-12,-0.21444785594940186
2025-08-13,0.05992782674729824
2025-08-16,0.02323312684893608
2025-08-20,0.08723600208759308
2025-08-22,0.8659883569926023
2025-08-26,0.008207976818084717
2025-09-09,0.26053494960069656
2025-09-28,-0.2252686396241188
2025-09-29,-0.9590685535222292
2025-10-23,-0.7213238049298525
2025-10-24,0.26394451037049294
2025-10-31,-0.2635875501270805
2025-11-04,0.0748404748737812
2025-11-12,-0.016597876325249672
2025-11-18,0.413811968639493
2025-11-19,0.014877378940582275
2025-11-21,0.12088837753981352
2025-11-23,0.03080233372747898
2025-11-24,-0.003597114235162735
2025-11-25,0.03767974674701691
2025-11-28,0.23329011909663677
2025-11-30,0.06811944022774696
2025-12-01,-0.023606721311807632
2025-12-02,0.19697146601974963
2025-12-04,-0.019024727245171864
2025-12-05,-0.1636732380837202
2025-12-10,-0.29261057348921893
2025-12-12,-0.4698777599260211
2025-12-13,-0.9581350050866604
2025-12-19,-0.03260838892310858
